GameID,LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilityUsed,MaxTimeStamp
144,6,18.0,70.0,2520.0,2675586,27814934.0,70816.0,0.0,127862.0,0.005616099,346035,406025,41.629,0.00035408,85569.0,118027.0,0.00885,19671.0,101672
149,5,25.0,6.0,800.0,741174,875.0,205357.0,0.00179,0.00446,0.003517857,464122,718173,37.944,0.000303571,92857.0,0.00446,0.0,0.0,112000
154,5,25.0,20.0,700.0,1016796,1406194.0,427198.0,0.0,1246.0,0.003453186,267979,545979,53.144,0.000391598,10324.0,0.00712,0.0,5696.0,56180
158,6,18.0,10.0,160.0,1505004,5666689.0,631529.0,375504.0,40964.0,0.004625521,302222,455941,49.077,0.000238957,1007.0,10241.0,0.0,0.0,58588
160,3,19.0,6.0,150.0,646416,672344.0,336172.0,154079.0,203104.0,0.002759413,535776,782944,42.284,0.000287147,63733.0,0.00042,,0.00063,142784
161,3,18.0,8.0,250.0,419094,275751.0,190904.0,0.0,169693.0,0.002142372,544677,913069,36.881,0.000180299,66817.0,0.00636,0.0,0.00212,94288
162,5,16.0,16.0,1000.0,1280784,2753792.0,0.00095,240561.0,164594.0,0.003969259,35393,564019,52.711,0.000170925,43048.0,0.00506,0.0,0.0,157964
163,6,16.0,28.0,500.0,1613466,6109907.0,577482.0,327953.0,7272.0,0.00413506,341209,471034,58.466,0.000342212,13475.0,0.00642,377859.0,17111.0,140264
168,4,22.0,4.0,400.0,907686,1610454.0,392794.0,0.0,183304.0,0.003469676,447424,595321,45.698,0.000196397,70703.0,0.00786,0.0,32733.0,76376
169,6,20.0,14.0,730.0,1620876,7596727.0,571635.0,255731.0,752151.0,0.003986401,235303,51034,57.698,0.000421205,26024.0,0.00903,0.0,0.00015,66476
171,1,18.0,6.0,230.0,695076,17507.0,204248.0,0.00584,204248.0,0.001458917,450612,11296,9.14,0.000320962,58357.0,116713.0,0.0,0.0,34272
175,3,16.0,24.0,300.0,810702,1746793.0,104286.0,0.00261,143393.0,0.00262019,4748,750846,50.796,0.000182501,80822.0,0.00782,0.00261,0.00391,76712
178,5,22.0,8.0,300.0,157332,7742665.0,223472.0,131454.0,985908.0,0.003799032,330417,577716,58.581,0.000381218,18929.0,0.00789,0.0,0.0,76072
180,4,23.0,4.0,100.0,676194,1565762.0,398308.0,0.00412,112625.0,0.001661905,494333,899174,71.322,0.000233491,83782.0,0.00824,0.00961,2747.0,72808
181,2,25.0,10.0,200.0,759642,609665.0,136864.0,124421.0,323496.0,0.00209028,451018,783095,65.417,0.000186632,93316.0,0.00747,0.0,0.0,80372
182,5,25.0,12.0,200.0,1641114,3372032.0,403892.0,112714.0,1568605.0,0.004987601,404604,437815,56.365,0.000300571,12774.0,0.00751,216035.0,10896.0,106464
184,4,20.0,14.0,270.0,1017864,1453175.0,538213.0,0.00538,304987.0,0.004180122,22569,546094,42.961,0.000269107,96878.0,0.00718,0.0,21529.0,55740
187,2,25.0,8.0,100.0,79128,50077.0,0.00899,0.00193,1720596.0,0.002754237,505327,671422,5.345,0.000179764,43657.0,0.00385,0.0,0.000642,155760
193,4,22.0,20.0,1200.0,1207014,5495624.0,239888.0,0.0,0.00218,0.003612864,448387,609175,48.089,0.00022535,51612.0,0.00363,0.0,0.0,137564
194,6,18.0,20.0,800.0,1085424,2100536.0,398378.0,0.0,434594.0,0.003078372,284762,619294,58.353,0.000398378,25351.0,144865.0,0.0,0.0,27612
196,5,18.0,28.0,800.0,841578,2368245.0,6004.0,0.0,0.0,0.00278519,488675,777485,49.042,0.000250167,86724.0,100067.0,,10007.0,59960
201,3,23.0,2.0,30.0,667818,685853.0,168228.0,0.00518,1112894.0,0.002406957,567784,979785,49.355,0.000245872,42704.0,0.00776,0.0,0.0,77276
203,6,18.0,28.0,2000.0,1291464,263107.0,599729.0,0.00774,338557.0,0.005146063,250245,430827,41.917,0.000338557,83188.0,0.00871,174115.0,48365.0,103380
204,3,18.0,8.0,600.0,622194,1099196.0,321716.0,0.00402,201072.0,0.002386059,443164,908989,45.393,0.000187668,71046.0,0.00938,0.0,10724.0,74600
209,3,20.0,6.0,150.0,72141,1237902.0,393878.0,0.00188,271963.0,0.003376097,459164,688778,37.528,0.000225073,79713.0,0.00075,121915.0,35637.0,106632
210,4,23.0,20.0,100.0,839658,2672697.0,376919.0,0.0,171327.0,0.002912555,440476,780706,46.118,0.000342654,71957.0,102796.0,0.0,0.0,29184
212,5,17.0,56.0,540.0,1996854,5146297.0,453133.0,0.00324,2913.0,0.004790264,253831,339054,67.095,0.000469316,20876.0,113283.0,0.0,0.00162,61792
213,4,29.0,12.0,800.0,666738,320895.0,0.00458,0.0,194829.0,0.002292106,385126,7216,5.46,0.000229211,10314.0,103145.0,252132.0,14899.0,87256
215,2,27.0,24.0,250.0,739722,2647278.0,454884.0,0.000746,186428.0,0.002684564,588858,886889,44.111,0.000178971,58166.0,0.00597,1044.0,23863.0,134100
219,6,21.0,8.0,730.0,130941,4758302.0,75655.0,0.00796,139364.0,0.003384566,368047,572471,57.765,0.000219001,59728.0,0.00398,0.0,0.0,50228
220,2,27.0,8.0,280.0,55047,642809.0,126454.0,0.00738,0.00948,0.002529084,628452,838667,39.333,0.000231833,52689.0,0.00632,0.0,17914.0,94896
223,6,16.0,10.0,1600.0,181104,563541.0,581793.0,0.0,456308.0,0.005007985,208037,392255,56.993,0.000342231,17226.0,0.00913,365047.0,1175.0,87660
225,4,22.0,36.0,1000.0,986694,4474848.0,462915.0,257175.0,360045.0,0.002391729,526957,625806,5.828,0.000437198,5915.0,0.00772,0.0,0.0,38884
226,4,18.0,6.0,50.0,1074186,3028577.0,310623.0,220025.0,336509.0,0.003559226,373723,560436,50.873,0.000310623,95776.0,0.00906,0.0,0.0,77264
228,4,18.0,4.0,140.0,1198716,254677.0,416528.0,0.00476,642643.0,0.002784786,426609,676068,71.496,0.000238016,23445.0,0.00595,0.0,0.00119,84028
229,5,18.0,24.0,200.0,1118556,4400404.0,625494.0,0.00988,197524.0,0.003917566,481798,541513,43.529,0.000340181,10096.0,0.00878,164604.0,38408.0,91128
230,3,24.0,10.0,200.0,87162,398548.0,0.00664,387477.0,87459.0,0.002634842,388354,600168,61.975,0.000232486,11181.0,0.00775,0.0,0.00332,90328
234,2,16.0,24.0,50.0,109038,4300867.0,177855.0,0.0,0.0,0.003395421,28555,631429,48.571,0.000210193,10186.0,0.00097,0.0,0.00808,61848
235,6,16.0,42.0,700.0,1634436,5399935.0,526231.0,161917.0,1068653.0,0.004663212,272557,424514,53.681,0.000259067,84197.0,0.00729,170013.0,29955.0,123520
240,6,20.0,16.0,900.0,1276602,2737658.0,577128.0,517935.0,384752.0,0.003344383,226667,646372,64.779,0.000310761,26637.0,0.00888,0.0,0.0,67576
244,5,23.0,12.0,600.0,1425096,4059267.0,543574.0,0.00526,0.00964,0.003480624,397778,567456,66.977,0.000289321,12537.0,0.00789,0.00877,0.00701,114060
246,5,19.0,6.0,550.0,1064316,1608439.0,0.00935,0.0,243136.0,0.003198175,251294,647953,57.251,0.000205731,10099.0,0.00561,0.0,0.0,53468
250,5,23.0,8.0,700.0,686388,441021.0,0.00882,0.00294,264612.0,0.002734329,846087,750968,46.559,0.000735035,61743.0,0.00882,0.0,0.0,34012
251,6,23.0,40.0,2000.0,1280802,2780837.0,302863.0,1142621.0,702093.0,0.003551762,252451,509612,61.395,0.00027533,106.0,110132.0,0.00551,3304.0,72640
256,6,20.0,16.0,625.0,1891506,14199348.0,218757.0,159096.0,218757.0,0.003758651,211915,48254,56.561,0.000357967,12728.0,0.00795,119322.0,0.00994,50284
257,3,17.0,8.0,100.0,98634,2241685.0,0.00652,0.00391,430091.0,0.003101866,524388,709076,51.849,0.000247628,14336.0,0.00912,312793.0,14336.0,76728
260,3,35.0,14.0,1300.0,386472,264364.0,107704.0,0.000979,15666.0,0.002457604,54496,100988,29.482,0.000195825,54831.0,0.00685,0.0,0.0,102132
263,2,22.0,16.0,450.0,114942,1744367.0,299987.0,0.00222,0.00889,0.002577663,312208,615517,81.379,0.000244434,13888.0,0.00778,155549.0,97773.0,90004
264,6,16.0,28.0,750.0,2110536,16280083.0,680605.0,0.00544,231406.0,0.004954808,331129,417143,4.706,0.000285854,88479.0,108897.0,108897.0,32669.0,73464
265,5,21.0,10.0,350.0,777252,1308278.0,407775.0,0.00068,10874.0,0.002395678,375429,733333,57.234,0.00027185,66263.0,0.00068,0.0,33981.0,58856
266,4,28.0,6.0,1200.0,628314,969892.0,190663.0,0.00058,207242.0,0.002395716,440139,842907,47.232,0.000190663,59686.0,0.00746,0.00414,0.00746,120632
267,5,22.0,6.0,160.0,134571,3169386.0,469539.0,0.0,484212.0,0.004871464,285921,49506,44.849,0.000366827,18341.0,102712.0,0.0,0.0,68152
268,4,31.0,10.0,400.0,119232,3384716.0,407797.0,142729.0,448577.0,0.003221597,306242,684557,59.304,0.000326238,63209.0,101949.0,0.0,22429.0,49044
272,4,26.0,8.0,600.0,832656,413375.0,344479.0,0.00023,252618.0,0.003284035,806761,695385,35.664,0.000321514,50524.0,160757.0,0.0,16076.0,43544
280,4,21.0,16.0,612.0,1094994,2078967.0,185924.0,0.0,354946.0,0.004512879,412632,526742,42.734,0.000321141,15212.0,118315.0,118315.0,11832.0,59164
281,5,23.0,20.0,1300.0,1107312,3174056.0,395489.0,0.00101,253519.0,0.004360524,318228,481395,41.279,0.0002738,57802.0,0.00071,324504.0,20282.0,98612
284,4,25.0,4.0,180.0,1074084,1604398.0,388326.0,0.0,398545.0,0.00396501,305633,514124,48.144,0.00022482,11445.0,0.00818,0.00715,12263.0,97856
288,2,32.0,10.0,400.0,538788,1312051.0,0.00691,0.0,0.00987,0.001588272,21325,1053416,5.677,0.000138111,47352.0,0.00691,0.0,0.0,101368
290,3,31.0,12.0,300.0,720948,3530229.0,104239.0,0.00347,319666.0,0.00228631,739634,891793,37.356,0.000257123,42391.0,0.00486,0.0,0.0,143900
297,5,18.0,6.0,180.0,1624398,11680389.0,520782.0,0.00992,669576.0,0.004067057,337914,558293,46.159,0.000322389,81837.0,173594.0,0.0,0.00744,40324
299,5,21.0,20.0,1000.0,1110876,314119.0,803906.0,0.0,223307.0,0.003543143,256371,556303,5.063,0.000178646,64015.0,0.00595,0.0,0.0,67172
301,5,19.0,14.0,450.0,1174128,5267559.0,459866.0,0.0,167224.0,0.003239967,53013,537032,54.129,0.000376254,18604.0,125418.0,0.0,0.0,47840
302,5,27.0,10.0,150.0,1644894,8501586.0,571856.0,0.00305,236367.0,0.004902708,400312,433468,4.633,0.000228742,8616.0,0.00686,190619.0,56423.0,131152
305,6,20.0,28.0,1600.0,1951986,601194.0,336332.0,0.00631,294291.0,0.003930884,309462,415829,76.631,0.00027327,14084.0,105104.0,0.0,0.00021,47572
312,5,17.0,28.0,730.0,1162062,4315562.0,342087.0,0.00921,263144.0,0.003499816,414792,591429,52.368,0.000381559,12105.0,0.00658,171044.0,17104.0,76004
314,6,17.0,14.0,300.0,207576,10294786.0,724185.0,127797.0,2499148.0,0.00576508,205235,379901,49.458,0.00048279,2059.0,0.00994,0.0,0.0,70424
316,5,20.0,18.0,770.0,1936086,7317992.0,652098.0,101438.0,579643.0,0.005303733,179945,391803,56.421,0.00040575,28692.0,0.00869,0.0,0.0,69008
318,5,17.0,36.0,720.0,335499,35638249.0,137356.0,0.00114,417792.0,0.004761687,242551,430048,57.007,0.000160249,56659.0,0.00063,0.0,0.0,174728
320,5,19.0,8.0,500.0,18876,10450774.0,302758.0,392465.0,695223.0,0.004339538,222383,470904,59.328,0.000257905,63916.0,0.00673,0.0,0.0,89180
321,3,30.0,12.0,500.0,62898,2032802.0,4158.0,0.0,0.00116,0.004019404,585591,603678,2.454,0.0003003,72765.0,0.00693,0.0,0.00809,86580
329,6,24.0,24.0,1000.0,1466856,4956629.0,333619.0,0.0,691069.0,0.004313221,288864,489061,53.066,0.000357449,15847.0,0.00834,0.0,0.0,83928
333,2,16.0,28.0,300.0,768504,714417.0,357209.0,0.0,103706.0,0.001947364,425714,825089,72.249,0.000207412,38025.0,0.00346,0.0,0.0,86784
336,4,23.0,4.0,415.0,59181,163768.0,545893.0,0.00766,239427.0,0.002537925,625909,844528,3.883,0.00022985,83321.0,0.00766,0.0,0.0,104416
338,4,31.0,4.0,500.0,1004322,686271.0,0.00752,9.4e-05,667469.0,0.003797992,456675,667822,48.589,0.000235024,10905.0,0.00846,216222.0,11281.0,106372
339,6,16.0,20.0,500.0,1579002,8130081.0,207871.0,0.00231,207871.0,0.00297949,185,529302,71.318,0.000300259,7622.0,161678.0,0.0,0.0,43296
342,3,22.0,10.0,200.0,872484,250529.0,0.00557,0.0,194856.0,0.003423895,272787,499512,47.967,0.000473221,55673.0,0.00835,0.0,19486.0,35924
350,4,16.0,14.0,150.0,1304472,2257278.0,570806.0,0.00259,1037829.0,0.003567537,373869,505018,63.309,0.00027243,10897.0,0.00908,350267.0,0.00519,77084
351,6,22.0,24.0,1000.0,189375,10655402.0,819646.0,204912.0,559566.0,0.006107941,30031,347148,39.626,0.000362536,11191.0,0.00709,38618.0,43347.0,126884
357,7,21.0,24.0,1000.0,2864538,17851845.0,717041.0,0.00495,1298091.0,0.006206112,204232,309801,57.171,0.000370883,13723.0,0.00742,0.0,0.0,80888
361,6,21.0,10.0,350.0,178368,5271462.0,878577.0,448254.0,914437.0,0.00372947,171594,425962,74.519,0.000358603,91444.0,0.00897,0.0,0.0,55772
363,1,33.0,4.0,120.0,686598,302046.0,322876.0,0.0,0.00625,0.002395534,486812,87513,5.413,0.000239553,5416.0,0.00625,0.0,20831.0,96012
366,5,23.0,12.0,500.0,1365768,2483105.0,179193.0,0.0,0.00512,0.002303912,347416,612889,100.333,0.000435183,58878.0,102396.0,0.0,0.00768,39064
371,6,25.0,10.0,400.0,262611,15699405.0,409226.0,167411.0,427827.0,0.004501488,259917,338017,74.215,0.000409226,24182.0,111607.0,130208.0,0.0,53760
378,3,19.0,20.0,730.0,91308,3788959.0,383354.0,0.00357,22288.0,0.003093574,420578,786052,44.265,0.000187219,74888.0,0.00446,0.0,0.0,112168
381,6,23.0,20.0,1800.0,1765188,7170979.0,383475.0,242867.0,30678.0,0.004141528,24644,448519,59.877,0.000293997,2352.0,0.00895,0.0,0.0,78232
383,6,16.0,42.0,2200.0,2098398,13061048.0,769712.0,108241.0,396883.0,0.004389763,278791,483616,6.474,0.000252562,18281.0,0.00962,252562.0,0.00962,83148
384,3,22.0,40.0,480.0,1084692,2186696.0,441014.0,275634.0,128629.0,0.003371922,327104,56654,54.251,0.000211319,98309.0,0.00551,0.0,0.0,108840
388,6,18.0,10.0,430.0,166902,8271028.0,443925.0,186916.0,490654.0,0.003130841,314286,526866,73.209,0.000350467,18458.0,116822.0,0.0,0.00234,42800
389,4,21.0,12.0,350.0,899394,1259391.0,68398.0,455986.0,401702.0,0.002725062,31616,686056,58.367,0.000217136,11183.0,0.00076,173709.0,16285.0,92108
392,4,19.0,20.0,639.0,1975674,14814309.0,273075.0,23894.0,386856.0,0.004574003,401297,451343,48.085,0.000284453,93301.0,0.00091,0.00228,0.0,87888
393,6,22.0,10.0,1000.0,91866,3012876.0,435321.0,126014.0,13747.0,0.004685424,363039,497311,3.088,0.000332218,14091.0,0.00802,0.0,0.00802,87292
394,5,21.0,12.0,730.0,1665636,2171249.0,319693.0,0.00266,173167.0,0.005528026,231111,386699,51.133,0.000412937,19048.0,0.00799,0.0,0.0,75072
396,3,19.0,28.0,360.0,992874,1925926.0,207407.0,0.0,355556.0,0.003155556,539434,607887,51.268,0.000266667,13926.0,103704.0,474074.0,16296.0,67500
398,7,24.0,16.0,1250.0,2166852,11957259.0,395749.0,527665.0,83861.0,0.005691241,216119,326225,50.083,0.000310945,68785.0,0.00754,0.00377,0.0,106128
400,6,21.0,24.0,750.0,1305,4479419.0,514528.0,0.00757,559927.0,0.004297821,317314,485211,47.923,0.000363196,26029.0,121065.0,196731.0,16646.0,66080
401,3,19.0,12.0,480.0,528438,1540674.0,366827.0,0.00734,0.00088,0.00256779,650345,8224,3.44,0.000293462,11445.0,0.00088,0.0,17608.0,68152
403,5,17.0,24.0,365.0,2009172,21356313.0,70251.0,0.00468,218559.0,0.00360622,543652,629957,46.883,0.000312227,1046.0,0.00937,0.0,45273.0,64056
407,5,19.0,14.0,1000.0,1446822,5275382.0,309666.0,0.00664,165893.0,0.004888299,341769,426516,42.873,0.000243309,2046.0,0.00664,0.0,0.0,90420
408,5,23.0,12.0,300.0,1257894,2228461.0,65801.0,0.00702,307071.0,0.004570977,365231,475701,46.564,0.000280751,94753.0,0.00702,280751.0,12809.0,113980
411,6,23.0,28.0,1000.0,113601,2717159.0,449294.0,0.0,1476252.0,0.003637142,227456,600471,52.588,0.000470689,87719.0,0.00856,0.0,32092.0,46740
418,6,16.0,4.0,300.0,1579686,6376781.0,55108.0,216496.0,1148083.0,0.005504238,292745,418308,41.681,0.000268979,11874.0,0.00722,354266.0,11284.0,152428
422,2,20.0,6.0,100.0,617502,1604413.0,360542.0,0.0,306461.0,0.001910874,724952,855472,53.585,0.000288434,10095.0,0.00901,0.0,0.0,55472
423,4,22.0,10.0,700.0,83085,855174.0,301826.0,138337.0,64138.0,0.003219478,31451,577344,46.289,0.000251522,11067.0,113185.0,0.0,50304.0,79516
424,4,32.0,2.0,300.0,382104,915704.0,152617.0,0.00382,0.00636,0.001678791,735573,1234848,33.182,0.000178054,59775.0,0.00763,0.00127,0.0,78628
426,3,18.0,24.0,400.0,83376,518937.0,120333.0,0.00015,81225.0,0.002955687,588878,670636,52.875,0.000218104,5039.0,0.00526,0.0,0.0,132964
434,5,23.0,10.0,500.0,1195992,4280868.0,447761.0,108548.0,41384.0,0.003995929,372925,484958,47.487,0.000210312,11601.0,0.00746,0.00095,74627.0,147400
435,5,19.0,10.0,700.0,1299594,2072839.0,412339.0,0.00892,167164.0,0.004446574,246131,545865,51.504,0.000278607,14265.0,0.00669,267463.0,64637.0,89732
436,3,18.0,12.0,450.0,78825,0.00455,204732.0,0.0,636943.0,0.003184713,456978,729714,46.786,0.000159236,34122.0,0.00091,0.0,0.0,43960
438,5,16.0,12.0,600.0,81711,81314.0,108419.0,0.00136,0.0,0.003333875,491755,665691,43.902,0.000271047,79959.0,0.00949,0.0,29815.0,73788
439,3,25.0,20.0,800.0,765426,1061473.0,250534.0,0.00396,415359.0,0.002749281,571442,829353,49.448,0.000151639,57359.0,0.00396,0.0,0.0,151676
442,4,19.0,6.0,50.0,881628,1505596.0,189681.0,0.00119,343797.0,0.002702959,518062,812632,55.132,0.000177826,11737.0,0.00711,0.00083,0.00711,84352
443,5,29.0,20.0,1000.0,1342992,360351.0,135784.0,208899.0,323794.0,0.003008147,108571,545139,72.257,0.000334239,7207.0,0.00627,0.00522,0.00209,95740
444,3,22.0,12.0,100.0,668676,2616026.0,321571.0,0.00174,338954.0,0.003050582,757029,755442,34.274,0.000165131,51278.0,0.00608,208587.0,17382.0,115060
449,3,21.0,2.0,50.0,372018,396646.0,113327.0,0.00142,155825.0,0.001572416,617455,1392072,42.072,0.000254986,45331.0,0.00085,0.0,0.0,70592
454,6,24.0,24.0,400.0,2078286,20629485.0,428082.0,0.0,122309.0,0.003913894,516859,495417,47.448,0.000244618,12435.0,122309.0,0.0,0.0,49056
455,6,17.0,4.0,720.0,2032488,9916833.0,387297.0,285376.0,1926291.0,0.003658934,205587,481894,77.493,0.00020384,12944.0,0.00815,0.00612,0.00408,98116
457,5,21.0,8.0,650.0,1693164,9296994.0,445746.0,218325.0,673168.0,0.004239138,498065,525064,54.571,0.000272906,15283.0,0.00728,272906.0,95517.0,109928
458,5,19.0,10.0,400.0,1724688,3761308.0,640995.0,0.0,0.00847,0.005617774,280043,425231,50.829,0.000205602,86474.0,0.00726,344686.0,36283.0,165368
464,4,20.0,6.0,1000.0,96756,2030248.0,514918.0,0.00588,0.0,0.003633849,290894,562105,44.737,0.000397222,67675.0,102984.0,0.0,0.0,67972
466,6,22.0,16.0,500.0,2970672,31281946.0,645318.0,421693.0,862554.0,0.004414997,256638,443647,58.408,0.000319464,60059.0,0.00575,0.0,0.0,156512
473,6,17.0,10.0,500.0,1096176,381191.0,546463.0,0.0,213254.0,0.003798582,269155,460211,45.825,0.000319881,11063.0,0.00933,0.00133,41318.0,75028
475,4,19.0,6.0,200.0,621042,777998.0,282908.0,0.0,222285.0,0.003364588,377711,711111,33.814,0.000282908,82852.0,0.00909,0.0,29301.0,98972
476,6,19.0,56.0,1500.0,1519794,9491758.0,563187.0,0.0,0.00275,0.005315934,324456,433075,36.227,0.000535714,10302.0,0.00962,0.0,52198.0,72800
480,6,19.0,12.0,800.0,133884,5592032.0,347763.0,0.00696,0.00556,0.005675495,37828,407059,33.922,0.000292121,11685.0,0.00556,0.0,0.0,71888
490,4,20.0,24.0,233.0,691764,330583.0,0.00264,0.00926,19835.0,0.001996721,441333,93404,63.113,0.00019835,48926.0,0.00529,0.0,0.0,75624
497,6,27.0,12.0,416.0,149094,3334844.0,582788.0,0.00486,1036068.0,0.004565175,263772,451915,52.057,0.000372337,12789.0,0.00971,0.0,0.0,61772
506,5,26.0,12.0,200.0,111342,4375405.0,300954.0,370405.0,439856.0,0.00236133,188515,65098,71.765,0.000277804,69451.0,0.00926,0.0,0.0,43196
508,6,25.0,4.0,800.0,872346,4684838.0,425894.0,0.00266,15971.0,0.003087734,537391,795862,36.983,0.000372658,87841.0,106474.0,0.0,0.00799,37568
509,6,20.0,24.0,500.0,135414,2131358.0,51732.0,0.00414,362124.0,0.005007656,274865,506942,46.302,0.000269006,15623.0,0.00828,103464.0,16554.0,96652
511,4,18.0,16.0,600.0,125832,655684.0,0.00307,0.0,153676.0,0.003657487,38809,572773,6.056,0.000204901,11577.0,0.00717,0.00717,0.00307,97608
512,3,27.0,6.0,120.0,586008,1649115.0,376114.0,0.00579,231455.0,0.002112024,375,1049863,46.712,0.000289318,10126.0,115727.0,0.0,14466.0,34564
513,6,24.0,42.0,1200.0,1867284,7943017.0,364498.0,0.00911,592309.0,0.00387279,232756,474196,70.902,0.00034931,63787.0,106312.0,0.0,0.0,65844
514,4,16.0,8.0,1000.0,792294,1579552.0,276145.0,0.00442,276145.0,0.003313745,355318,669467,4.09,0.000220916,78425.0,0.00994,0.0,34242.0,90532
517,4,32.0,20.0,1000.0,1457052,217092.0,428563.0,0.0,976563.0,0.002655688,364456,618095,102.513,0.000189692,94846.0,0.00562,0.00632,0.00422,142336
519,4,17.0,16.0,150.0,115536,2781528.0,391574.0,0.00135,391574.0,0.002795031,254369,734879,69.179,0.000243046,86416.0,0.00945,0.0,0.00135,74060
523,6,17.0,56.0,1825.0,165321,2385513.0,310383.0,0.000887,1223795.0,0.004460643,162072,401272,63.161,0.000257174,16761.0,0.00621,443404.0,1951.0,112764
